page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
456708,Zalaski ,\/Zalaski_,No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,1,Feb-91,1991
32727,Adjunct ,\/Adjunct_,Secret Identity,Good Characters,Purple Eyes,Purple Hair,Female Characters,,Living Characters,1,Jan-92,1992
18444,Aeish ,\/Aeish_,,,,,Female Characters,,Living Characters,1,Oct-92,1992
3825,Amalgam ,\/Amalgam_,Secret Identity,,Red Eyes,Black Hair,Female Characters,,Living Characters,1,May-92,1992
17160,Amy Brewer ,\/Amy_Brewer_,No Dual Identity,Neutral Characters,,Blond Hair,Female Characters,,Deceased Characters,1,Feb-92,1992
18706,Anatoly Vonya ,\/Anatoly_Vonya_,,Bad Characters,,,Male Characters,,Living Characters,1,Jun-92,1992
523844,Andre  ,\/Andre__,No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,1,Jun-92,1992
502447,Animator ,\/Animator_,,Bad Characters,,,Male Characters,,Deceased Characters,1,Dec-92,1992
246084,Arlo Samuelson ,\/Arlo_Samuelson_,,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Sep-92,1992
285540,Basenji ,\/Basenji_,Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1,Aug-92,1992
417984,Basilisk  ,\/Basilisk__,,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Nov-92,1992
555056,Bernard LeBranche ,\/Bernard_LeBranche_,Secret Identity,,Brown Eyes,,Male Characters,,Living Characters,1,Jun-92,1992
706258,Blackball ,\/Blackball_,,Bad Characters,,,Male Characters,,Living Characters,1,Sep-92,1992
29106,Brain Cell  ,\/Brain_Cell__,,,Yellow Eyes,Blond Hair,Male Characters,,Living Characters,1,Sep-92,1992
726742,Carlos Alvarez ,\/Carlos_Alvarez_,No Dual Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,Dec-92,1992
264158,Chester Harrigan ,\/Chester_Harrigan_,Public Identity,Good Characters,,Auburn Hair,Male Characters,,Living Characters,1,Apr-92,1992
502448,Cinder ,\/Cinder_,,Bad Characters,,Bald,Male Characters,,Deceased Characters,1,Dec-92,1992
288387,Clemence Duval ,\/Clemence_Duval_,Secret Identity,Bad Characters,,,Female Characters,,Living Characters,1,Aug-92,1992
557888,Corben Rubinstein ,\/Corben_Rubinstein_,Public Identity,Good Characters,,,Male Characters,,Deceased Characters,1,Dec-92,1992
60346,Creed  ,\/Creed__,Secret Identity,,,Red Hair,Male Characters,,Deceased Characters,1,Aug-92,1992
257141,Dar Mal Goth ,\/Dar_Mal_Goth_,,Bad Characters,,,Male Characters,,Living Characters,1,Jan-92,1992
249097,Eugene Stone ,\/Eugene_Stone_,,Bad Characters,,,Male Characters,,Living Characters,1,May-92,1992
706809,Gaffney ,\/Gaffney_,Public Identity,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,1,Mar-92,1992
730873,Galen ,\/Galen_,No Dual Identity,Neutral Characters,,No Hair,Male Characters,,Living Characters,1,Aug-92,1992
460859,Garft ,\/Garft_,Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Sep-92,1992
459688,Gentle Gregor ,\/Gentle_Gregor_,,,,,Male Characters,,Living Characters,1,Aug-92,1992
526151,George Chesterford ,\/George_Chesterford_,Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Aug-92,1992
491383,Glomm ,\/Glomm_,Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,1,Apr-92,1992
18834,Gloria Justin ,\/Gloria_Justin_,,,,,Female Characters,,Living Characters,1,May-92,1992
27132,Griefsavor,\/Griefsavor,,Bad Characters,,,,,Living Characters,1,Dec-92,1992
246362,Harvey Glass ,\/Harvey_Glass_,Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Feb-92,1992
523848,Holmes  ,\/Holmes__,Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,Jun-92,1992
18795,Idnar ,\/Idnar_,,,,,,,Living Characters,1,Apr-92,1992
460860,Ismalda ,\/Ismalda_,Public Identity,Bad Characters,,,Female Characters,,Living Characters,1,Sep-92,1992
57920,J. Pennington Pennypacker ,\/J._Pennington_Pennypacker_,,,,,Male Characters,,Living Characters,1,Jul-92,1992
564998,Jacqueline Tavarez ,\/Jacqueline_Tavarez_,Public Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,1,Jan-92,1992
26904,Jalfaha Dahn ,\/Jalfaha_Dahn_,Public Identity,,,,Male Characters,,Living Characters,1,Nov-92,1992
285721,Jan Radar ,\/Jan_Radar_,Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,Aug-92,1992
240583,Jean Grey  ,\/Jean_Grey__,Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,1,Sep-92,1992
257140,Jeter Kan Toon ,\/Jeter_Kan_Toon_,,Good Characters,,,Male Characters,,Living Characters,1,Jan-92,1992
79561,Joanne Beaubier ,\/Joanne_Beaubier_,Public Identity,Neutral Characters,,,Female Characters,,Deceased Characters,1,Mar-92,1992
240590,Jonathan Storm  ,\/Jonathan_Storm__,,Bad Characters,,,Male Characters,,Living Characters,1,Jun-92,1992
288384,Kevin Wilson ,\/Kevin_Wilson_,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Aug-92,1992
725165,Kruggar ,\/Kruggar_,No Dual Identity,Neutral Characters,,No Hair,Male Characters,,Living Characters,1,Oct-92,1992
530267,Malcolm Codsworth ,\/Malcolm_Codsworth_,Public Identity,Neutral Characters,,Red Hair,Male Characters,,Living Characters,1,Apr-92,1992
684607,Mandibus ,\/Mandibus_,Public Identity,,,No Hair,Male Characters,,Living Characters,1,Aug-92,1992
557882,Marc Danson ,\/Marc_Danson_,Public Identity,Good Characters,,,Male Characters,,Living Characters,1,Dec-92,1992
302466,Marianne Waters ,\/Marianne_Waters_,Public Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,1,Aug-92,1992
526278,Maxwell Wilson ,\/Maxwell_Wilson_,Public Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,1,Aug-92,1992
16771,MeMe  ,\/MeMe__,Secret Identity,Neutral Characters,,,Male Characters,,Deceased Characters,1,Sep-92,1992
16788,Monte ,\/Monte_,Secret Identity,Neutral Characters,,Green Hair,Male Characters,,Living Characters,1,Sep-92,1992
289020,Monte Devlin ,\/Monte_Devlin_,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Aug-92,1992
27131,Mother-of-Pain,\/Mother-of-Pain,,Bad Characters,,,,,Living Characters,1,Dec-92,1992
257139,Myra Lee Sal ,\/Myra_Lee_Sal_,,Good Characters,,,Female Characters,,Living Characters,1,Jan-92,1992
45113,Nikolai Vonya ,\/Nikolai_Vonya_,,Bad Characters,,,Male Characters,,Living Characters,1,Jul-92,1992
281477,Oliver Denton ,\/Oliver_Denton_,,,,Black Hair,Male Characters,,Living Characters,1,Dec-92,1992
32778,Omerta ,\/Omerta_,Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,May-92,1992
695075,Ornette Higgenbotham ,\/Ornette_Higgenbotham_,Public Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,Oct-92,1992
240581,Ororo Munroe  ,\/Ororo_Munroe__,,Bad Characters,,,Female Characters,,Living Characters,1,Sep-92,1992
557884,Pascal Tyler ,\/Pascal_Tyler_,Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Dec-92,1992
557886,Paul Danvers ,\/Paul_Danvers_,Public Identity,Good Characters,,,Male Characters,,Living Characters,1,Dec-92,1992
556364,Paul Trent ,\/Paul_Trent_,,Bad Characters,,,Male Characters,,Living Characters,1,Feb-92,1992
630112,Peter London ,\/Peter_London_,Public Identity,,Black Eyes,White Hair,Male Characters,,Living Characters,1,Apr-92,1992
699052,Phelix ,\/Phelix_,Secret Identity,Neutral Characters,,White Hair,Male Characters,,Living Characters,1,Dec-92,1992
699054,Phiend ,\/Phiend_,,Bad Characters,,,Male Characters,,Living Characters,1,Dec-92,1992
699050,Phit ,\/Phit_,,Bad Characters,,,Male Characters,,Living Characters,1,Dec-92,1992
699006,Phlegm ,\/Phlegm_,,Bad Characters,,,Male Characters,,Living Characters,1,Nov-92,1992
699009,Phlopp ,\/Phlopp_,,Bad Characters,,,Male Characters,,Living Characters,1,Nov-92,1992
699010,Phopp ,\/Phopp_,,Bad Characters,,,Male Characters,,Living Characters,1,Nov-92,1992
2297,Prodigy  ,\/Prodigy__,Secret Identity,,,Blond Hair,Male Characters,,Living Characters,1,May-92,1992
35869,Raleigh Chamberlain ,\/Raleigh_Chamberlain_,,Bad Characters,,,Male Characters,,Living Characters,1,Dec-92,1992
557885,Ravello Medina ,\/Ravello_Medina_,Public Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,1,Dec-92,1992
540335,Reverend Stryker  ,\/Reverend_Stryker__,,,,Black Hair,Male Characters,,Living Characters,1,Sep-92,1992
557887,Rick McLaurin ,\/Rick_McLaurin_,Public Identity,Good Characters,,,Male Characters,,Deceased Characters,1,Dec-92,1992
726738,Roberto Gonzago ,\/Roberto_Gonzago_,No Dual Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,Dec-92,1992
257142,Rock Wit Mike ,\/Rock_Wit_Mike_,,Good Characters,,,Male Characters,,Living Characters,1,Jan-92,1992
83374,Sandstorm ,\/Sandstorm_,,,,,Male Characters,,Living Characters,1,Oct-92,1992
45111,Scattershot  ,\/Scattershot__,Secret Identity,Bad Characters,,,Female Characters,,Living Characters,1,Jun-92,1992
12070,Sean Bernard ,\/Sean_Bernard_,Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,1,Jun-92,1992
45112,Siberion ,\/Siberion_,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Jun-92,1992
708884,Siobhan ,\/Siobhan_,No Dual Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1,Jul-92,1992
45053,Skullcrasher ,\/Skullcrasher_,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Apr-92,1992
15078,Stencil  ,\/Stencil__,Secret Identity,Good Characters,Blue Eyes,Bald,Female Characters,,Living Characters,1,Nov-92,1992
63569,Technocrat ,\/Technocrat_,Secret Identity,Bad Characters,Pink Eyes,Black Hair,Male Characters,,Living Characters,1,Feb-92,1992
15372,Thanademos ,\/Thanademos_,,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Sep-92,1992
257695,Tilda  ,\/Tilda__,,Good Characters,,Brown Hair,Female Characters,,Living Characters,1,Nov-92,1992
257692,Tongar ,\/Tongar_,,Neutral Characters,,Red Hair,Male Characters,,Living Characters,1,Nov-92,1992
30177,Traci Fields ,\/Traci_Fields_,Public Identity,,,,Female Characters,,Living Characters,1,Sep-92,1992
18191,Ursula  ,\/Ursula__,Secret Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,1,May-92,1992
540334,Veronica Stryker ,\/Veronica_Stryker_,,,,Black Hair,Female Characters,,Living Characters,1,Sep-92,1992
16698,Vibrato ,\/Vibrato_,Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Feb-92,1992
556368,White Ninja ,\/White_Ninja_,,Bad Characters,Blue Eyes,,Male Characters,,Deceased Characters,1,Feb-92,1992
526479,William Baker  ,\/William_Baker__,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Sep-92,1992
27133,Ygmlosvorraich ,\/Ygmlosvorraich_,,Bad Characters,,,,,Living Characters,1,Dec-92,1992
523847,Yoyo  ,\/Yoyo__,Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,Jun-92,1992
16986,Zoya Vasilievna ,\/Zoya_Vasilievna_,Secret Identity,Good Characters,,,Female Characters,,Living Characters,1,Nov-92,1992
18385,Abahla ,\/Abahla_,Secret Identity,,,Black Hair,Male Characters,,Living Characters,1,Apr-93,1993
18391,Abner Dunson ,\/Abner_Dunson_,No Dual Identity,,,,Male Characters,,Living Characters,1,May-93,1993
18411,Adahm ,\/Adahm_,No Dual Identity,Bad Characters,Black Eyes,Bald,Male Characters,,Living Characters,1,Oct-93,1993
29823,Adrian Eiskalt ,\/Adrian_Eiskalt_,No Dual Identity,,Black Eyes,Brown Hair,Male Characters,,Living Characters,1,Sep-93,1993
732041,Al Shaitan ,\/Al_Shaitan_,,Bad Characters,,Grey Hair,Male Characters,,Living Characters,1,Apr-93,1993
249899,Alan Trent ,\/Alan_Trent_,,Bad Characters,,,Male Characters,,Living Characters,1,Feb-93,1993
116886,Alex Grimond ,\/Alex_Grimond_,,,,,Male Characters,,Living Characters,1,Nov-93,1993
501873,Alice  ,\/Alice__,No Dual Identity,Neutral Characters,Brown Eyes,Blond Hair,Female Characters,,Living Characters,1,Apr-93,1993
346935,Anakalak ,\/Anakalak_,No Dual Identity,,Green Eyes,No Hair,Male Characters,,Living Characters,1,Sep-93,1993
511824,Angel of Death  ,\/Angel_of_Death__,Secret Identity,Good Characters,,,Male Characters,,Living Characters,1,Apr-93,1993
349980,Anton Bigelow ,\/Anton_Bigelow_,,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,May-93,1993
498744,Armand Galante ,\/Armand_Galante_,Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,1,Jun-93,1993
387377,Armando Aviles ,\/Armando_Aviles_,,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,May-93,1993
20967,Armaziel ,\/Armaziel_,,Good Characters,Blue Eyes,No Hair,Female Characters,,Living Characters,1,Oct-93,1993
64632,Assassin  ,\/Assassin__,,,,Black Hair,Female Characters,,Living Characters,1,Jul-93,1993
402303,Avram Siegel ,\/Avram_Siegel_,,,,,Male Characters,,Living Characters,1,Apr-93,1993
680863,Bald Twins ,\/Bald_Twins_,Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,1,Aug-93,1993
18790,Bartholomew Ingrid ,\/Bartholomew_Ingrid_,No Dual Identity,Bad Characters,Grey Eyes,Brown Hair,Male Characters,,Deceased Characters,1,May-93,1993
491258,Baru ,\/Baru_,,,,Bald,Male Characters,,Living Characters,1,May-93,1993
16261,Beetroot ,\/Beetroot_,Secret Identity,Neutral Characters,Pink Eyes,No Hair,Male Characters,,Deceased Characters,1,Feb-93,1993
300905,Bisento  ,\/Bisento__,Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,1,Oct-93,1993
69753,Bison  ,\/Bison__,Secret Identity,,,Brown Hair,Male Characters,,Living Characters,1,May-93,1993
250133,Brian Kornfield ,\/Brian_Kornfield_,Secret Identity,Neutral Characters,Multiple Eyes,Blond Hair,Male Characters,,Living Characters,1,Oct-93,1993
346194,Chanda ,\/Chanda_,Secret Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,Mar-93,1993
86615,Charles Amundson ,\/Charles_Amundson_,Secret Identity,,,Blond Hair,Male Characters,,Living Characters,1,Jan-93,1993
28294,Charlie Ronalds ,\/Charlie_Ronalds_,Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,1,May-93,1993
658921,Colin Powell ,\/Colin_Powell_,Public Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,May-93,1993
280678,Cool Million ,\/Cool_Million_,,,Yellow Eyes,Black Hair,Male Characters,,Living Characters,1,May-93,1993
248178,Corrine Walton ,\/Corrine_Walton_,Secret Identity,Neutral Characters,Blue Eyes,Black Hair,Female Characters,,Deceased Characters,1,Oct-93,1993
12835,Cristoph Pfeifer ,\/Cristoph_Pfeifer_,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Sep-93,1993
501277,Cruz ,\/Cruz_,Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,May-93,1993
501728,Culex ,\/Culex_,Secret Identity,Bad Characters,Green Eyes,,,,Living Characters,1,Jul-93,1993
335163,Dark Legion  ,\/Dark_Legion__,Secret Identity,Bad Characters,Yellow Eyes,Blond Hair,Male Characters,,Living Characters,1,Dec-93,1993
62453,Dark Tower  ,\/Dark_Tower__,Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,1,Jun-93,1993
101652,David Pennant ,\/David_Pennant_,Secret Identity,Bad Characters,Red Eyes,,Male Characters,,Living Characters,1,Sep-93,1993
728616,Delusion ,\/Delusion_,Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,Jun-93,1993
20947,Denak ,\/Denak_,,Bad Characters,,No Hair,Male Characters,,Living Characters,1,Jan-93,1993
26800,Dirk Leydon ,\/Dirk_Leydon_,,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,Aug-93,1993
557937,Dusk  ,\/Dusk__,,Bad Characters,,Bald,Female Characters,,Living Characters,1,Dec-93,1993
560200,Dyskor ,\/Dyskor_,,Bad Characters,,No Hair,Male Characters,,Living Characters,1,Jul-93,1993
54895,Eradikator 6 ,\/Eradikator_6_,,,,,Male Characters,,Living Characters,1,Oct-93,1993
692054,F.T. Strang ,\/F.T._Strang_,Public Identity,,,White Hair,Male Characters,,Living Characters,1,Aug-93,1993
351400,Fabian Nicieza ,\/Fabian_Nicieza_,,Neutral Characters,,,Male Characters,,Living Characters,1,May-93,1993
557951,Fizzure ,\/Fizzure_,Secret Identity,,,,Male Characters,,Living Characters,1,Aug-93,1993
42891,Flame  ,\/Flame__,Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Sep-93,1993
557941,Flare  ,\/Flare__,Secret Identity,,,Brown Hair,Male Characters,,Living Characters,1,Sep-93,1993
101473,Foam  ,\/Foam__,Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,1,Sep-93,1993
246417,Gabriel Gant ,\/Gabriel_Gant_,,Bad Characters,,,Male Characters,,Living Characters,1,May-93,1993
462215,Garrg ,\/Garrg_,Public Identity,Bad Characters,Grey Eyes,Brown Hair,Male Characters,,Living Characters,1,Sep-93,1993
566826,Geoff Monte ,\/Geoff_Monte_,Public Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,1,Oct-93,1993
545175,Georgi Luchkov ,\/Georgi_Luchkov_,Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Aug-93,1993
462296,Giant of the Storm ,\/Giant_of_the_Storm_,Secret Identity,Bad Characters,White Eyes,White Hair,Male Characters,,Living Characters,1,Aug-93,1993
250699,Gina Palumbo ,\/Gina_Palumbo_,Public Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,1,May-93,1993
335358,Girth  ,\/Girth__,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Dec-93,1993
461929,Glagg ,\/Glagg_,Public Identity,Bad Characters,,Bald,Male Characters,,Living Characters,1,Mar-93,1993
557942,Gnash ,\/Gnash_,Secret Identity,,,Bald,Male Characters,,Living Characters,1,Jul-93,1993
755092,Graczia ,\/Graczia_,No Dual Identity,,,,Female Characters,,Deceased Characters,1,Mar-93,1993
461457,Grim Guardian ,\/Grim_Guardian_,,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,1,Jan-93,1993
498730,Gus Yaccarino ,\/Gus_Yaccarino_,,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Jun-93,1993
28506,Hardaway  ,\/Hardaway__,,Bad Characters,,,Male Characters,,Living Characters,1,Oct-93,1993
127267,Harold Marks ,\/Harold_Marks_,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Jul-93,1993
506004,Harran ,\/Harran_,Public Identity,Good Characters,Blue Eyes,,Male Characters,,Living Characters,1,May-93,1993
300888,Harry Kenkoy ,\/Harry_Kenkoy_,,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,1,Aug-93,1993
28308,Harry Ronalds ,\/Harry_Ronalds_,,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,May-93,1993
504125,Hector  ,\/Hector__,Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Feb-93,1993
196215,Hector Sandrose ,\/Hector_Sandrose_,,Good Characters,,,Male Characters,,Living Characters,1,Jun-93,1993
316004,Holocaust ,\/Holocaust_,Secret Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,,Living Characters,1,Jan-93,1993
335364,Infinks  ,\/Infinks__,Secret Identity,Bad Characters,,,,,Living Characters,1,Dec-93,1993
16512,Iris  ,\/Iris__,Secret Identity,Neutral Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,1,Mar-93,1993
101783,James Spencer ,\/James_Spencer_,Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,Jul-93,1993
289636,Kalen ,\/Kalen_,Public Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,1,May-93,1993
34162,Kao-Gotu Suru ,\/Kao-Gotu_Suru_,,Bad Characters,,,,,Living Characters,1,Aug-93,1993
498749,Kenneth Sjolin ,\/Kenneth_Sjolin_,,,,,Male Characters,,Deceased Characters,1,Jun-93,1993
62450,Killer Queen  ,\/Killer_Queen__,Secret Identity,Bad Characters,,White Hair,Female Characters,,Living Characters,1,Jun-93,1993
